Date,Open,High,Low,Close,Volume,Adj Close
2015-07-31,62.790001,62.990002,62.139999,62.41,9716300,62.41
2015-07-30,62.400002,62.650002,62.029999,62.360001,9783800,62.360001
2015-07-29,62.200001,62.68,62.00,62.48,8765500,62.48
2015-07-28,61.509998,62.450001,61.130001,62.41,11774800,62.41
2015-07-27,62.259998,62.330002,60.849998,61.110001,11960900,61.110001
2015-07-24,62.400002,62.889999,61.970001,62.169998,10243000,62.169998
2015-07-23,64.900002,64.900002,62.240002,62.470001,20629800,62.470001
2015-07-22,64.75,64.989998,64.139999,64.50,11158900,64.50
2015-07-21,64.120003,64.400002,63.84,64.269997,9420100,64.269997
2015-07-20,64.269997,64.419998,63.990002,64.32,6903800,64.32
2015-07-17,64.080002,64.300003,63.599998,64.269997,10602600,64.269997
2015-07-16,64.150002,64.650002,64.010002,64.32,10687800,64.32
2015-07-15,63.080002,63.790001,63.040001,63.75,9205900,63.75
2015-07-14,63.849998,63.91,62.889999,63.240002,10254300,63.240002
2015-07-13,63.73,64.260002,63.66,63.720001,10660500,63.720001
2015-07-10,62.59,63.41,62.34,63.189999,12152500,63.189999
2015-07-09,62.52,62.700001,61.91,62.009998,11154500,62.009998
2015-07-08,62.189999,62.790001,61.630001,61.689999,15282900,61.689999
2015-07-07,62.380001,62.709999,61.310001,62.509998,13713500,62.509998
2015-07-06,61.799999,62.599998,61.73,62.110001,13354500,62.110001
2015-07-02,62.27,63.549999,62.110001,62.34,19566100,62.34
2015-07-01,60.380001,62.310001,60.380001,62.25,21650800,62.25
2015-06-30,60.57,60.57,59.650002,60.139999,12451800,60.139999
2015-06-29,60.630001,61.040001,59.880001,59.98,11438400,59.98
2015-06-26,61.240002,61.639999,60.810001,61.27,30804700,61.020001
2015-06-25,60.66,61.459999,60.459999,60.880001,12111700,60.631593
2015-06-24,60.790001,60.990002,60.25,60.360001,7914500,60.113714
2015-06-23,60.939999,61.080002,60.450001,60.759998,8833500,60.51208
2015-06-22,60.68,61.240002,60.50,60.970001,16767800,60.721226
2015-06-19,60.290001,60.889999,60.110001,60.509998,23036800,60.2631
2015-06-18,59.91,60.849998,59.849998,60.48,14475100,60.233223
2015-06-17,58.869999,59.66,58.869999,59.619999,13031100,59.376732
2015-06-16,58.330002,59.029999,57.959999,58.880001,9941800,58.639753
2015-06-15,57.869999,58.52,57.509998,58.34,9298800,58.101956
2015-06-12,58.389999,58.59,58.029999,58.259998,9985500,58.02228
2015-06-11,58.279999,58.799999,58.099998,58.759998,11339800,58.52024
2015-06-10,58.00,58.50,57.860001,58.23,10313200,57.992404
2015-06-09,57.689999,58.049999,57.080002,57.849998,11337100,57.613953
2015-06-08,58.68,58.810001,57.720001,57.869999,17607500,57.633872
2015-06-05,58.790001,58.919998,58.040001,58.689999,11150400,58.450526
2015-06-04,59.009998,59.68,58.77,58.950001,13371600,58.709467
2015-06-03,59.080002,59.459999,58.950001,59.32,13794600,59.077957
2015-06-02,58.360001,59.18,58.330002,58.82,11357200,58.579997
2015-06-01,58.709999,59.00,58.419998,58.779999,12827200,58.540159
2015-05-29,59.09,59.27,58.310001,58.459999,13155000,58.221465
2015-05-28,59.119999,59.290001,58.689999,59.029999,11548000,58.789139
2015-05-27,58.599998,59.580002,58.439999,59.34,14534600,59.097875
2015-05-26,57.919998,59.220001,57.84,58.59,26240000,58.350936
2015-05-22,57.540001,58.119999,57.41,57.869999,12042800,57.633872
2015-05-21,57.560001,58.200001,57.439999,57.540001,18899600,57.305221
2015-05-20,57.689999,58.150002,57.299999,57.57,15305000,57.335097
2015-05-19,57.009998,57.419998,56.880001,57.23,12139900,56.996484
2015-05-18,56.689999,57.18,56.650002,56.970001,13958400,56.737547
2015-05-15,56.77,56.880001,56.310001,56.639999,17299600,56.408891
2015-05-14,56.709999,57.040001,56.279999,56.540001,13985500,56.309301
2015-05-13,57.450001,57.59,56.200001,56.279999,25651300,56.05036
2015-05-12,57.490002,57.709999,57.220001,57.330002,12769000,57.096078
2015-05-11,58.630001,58.790001,57.740002,57.77,12123700,57.534282
2015-05-08,58.50,58.75,58.150002,58.41,14914500,58.17167
2015-05-07,57.50,58.23,57.349998,57.919998,13412700,57.683667
2015-05-06,58.09,58.299999,57.32,57.66,16763200,57.42473
2015-05-05,58.810001,59.040001,57.91,57.98,16124000,57.743424
2015-05-04,60.049999,60.099998,58.630001,58.779999,21390500,58.540159
2015-05-01,57.799999,58.490002,57.32,58.41,15578200,58.17167
2015-04-30,58.360001,58.950001,57.310001,57.759998,23070100,57.52432
2015-04-29,58.77,59.02,58.220001,58.34,14676900,58.101956
2015-04-28,58.990002,59.07,58.389999,59.00,16773900,58.759263
2015-04-27,59.860001,60.32,58.700001,58.880001,26344000,58.639753
2015-04-24,59.880001,60.00,58.869999,59.639999,44353900,59.396651
2015-04-23,58.59,60.849998,58.470001,59.23,61914200,58.988324
2015-04-22,58.959999,58.959999,58.450001,58.759998,12575600,58.52024
2015-04-21,58.799999,59.57,58.34,58.84,18837200,58.599916
2015-04-20,58.599998,58.939999,58.099998,58.470001,19429500,58.231426
2015-04-17,59.099998,59.279999,57.150002,58.419998,42488400,58.181627
2015-04-16,59.720001,60.049999,59.57,59.669998,11000300,59.426527
2015-04-15,59.32,60.290001,59.099998,59.91,14210600,59.665549
2015-04-14,58.700001,59.330002,58.57,58.98,9954700,58.739344
2015-04-13,59.700001,59.799999,58.73,58.779999,11943200,58.540159
2015-04-10,59.799999,60.169998,59.459999,59.810001,15903900,59.565959
2015-04-09,59.189999,59.68,59.060001,59.59,11699600,59.346855
2015-04-08,58.560001,59.189999,58.23,59.18,14556700,58.938528
2015-04-07,58.169998,58.68,57.82,58.32,12389800,58.082037
2015-04-06,57.639999,58.639999,57.50,58.209999,10666500,57.972485
2015-04-02,57.09,58.18,56.599998,57.939999,20563800,57.703586
2015-04-01,56.790001,57.080002,56.049999,57.060001,15784500,56.82718
2015-03-31,56.209999,56.919998,55.779999,56.470001,17541300,56.239587
2015-03-30,56.009998,56.98,56.009998,56.610001,13455700,56.379015
2015-03-27,55.830002,56.52,55.790001,55.939999,14865000,55.462766
2015-03-26,56.049999,56.459999,55.669998,55.91,17971800,55.433023
2015-03-25,57.07,57.68,56.450001,56.529999,18686000,56.047733
2015-03-24,58.630001,58.759998,57.34,57.57,19892800,57.078861
2015-03-23,59.16,59.529999,59.119999,59.119999,8456000,58.615637
2015-03-20,59.110001,59.52,58.869999,59.450001,21557600,58.942824
2015-03-19,59.040001,59.189999,58.439999,58.75,10609600,58.248795
2015-03-18,59.00,59.259998,58.150002,58.990002,19027000,58.486749
2015-03-17,58.560001,59.419998,58.25,59.130001,14936400,58.625554
2015-03-16,59.369999,59.880001,59.220001,59.75,9296200,59.240264
2015-03-13,59.080002,59.290001,58.709999,59.049999,12242800,58.546235
2015-03-12,58.43,59.43,58.360001,59.330002,12016200,58.823848
2015-03-11,58.610001,58.790001,57.93,58.060001,12797800,57.564683
2015-03-10,60.16,60.23,58.630001,58.700001,15858200,58.199222
2015-03-09,60.360001,60.700001,60.34,60.57,8181100,60.053268
2015-03-06,60.139999,60.619999,59.939999,60.369999,17727300,59.854973
2015-03-05,60.310001,60.43,59.779999,60.330002,11080500,59.815317
2015-03-04,59.799999,60.439999,59.50,60.43,12251300,59.914463
2015-03-03,59.73,60.009998,59.439999,59.959999,11917500,59.448471
2015-03-02,59.509998,60.09,59.50,59.869999,11674600,59.359239
2015-02-27,59.32,59.48,58.959999,59.380001,9760000,58.873421
