Date,Open,High,Low,Close,Volume,Adj Close
2015-07-31,54.48,55.50,54.48,54.799999,1135700,54.799999
2015-07-30,53.419998,54.43,53.349998,54.080002,738700,54.080002
2015-07-29,53.110001,53.860001,52.790001,53.849998,1013100,53.849998
2015-07-28,53.279999,53.59,53.049999,53.299999,950400,53.299999
2015-07-27,52.610001,53.490002,52.610001,53.330002,713500,53.330002
2015-07-24,52.23,52.709999,52.110001,52.57,554300,52.57
2015-07-23,52.900002,53.00,51.98,52.290001,695200,52.290001
2015-07-22,52.759998,53.41,52.580002,53.029999,838300,53.029999
2015-07-21,53.080002,53.209999,52.419998,52.759998,696100,52.759998
2015-07-20,53.529999,53.610001,52.900002,53.139999,729100,53.139999
2015-07-17,53.939999,54.189999,53.630001,53.66,880800,53.66
2015-07-16,53.25,54.220001,52.959999,54.130001,812800,54.130001
2015-07-15,52.77,53.259998,52.450001,53.259998,841200,53.259998
2015-07-14,52.990002,53.240002,52.68,52.779999,880600,52.779999
2015-07-13,53.189999,53.389999,52.619999,53.040001,916400,53.040001
2015-07-10,52.419998,53.470001,52.259998,53.02,1043900,53.02
2015-07-09,53.50,53.619999,52.279999,52.419998,1399700,52.419998
2015-07-08,53.529999,53.91,53.290001,53.490002,996200,53.490002
2015-07-07,52.400002,53.84,52.200001,53.709999,1338900,53.709999
2015-07-06,51.919998,52.43,51.669998,52.189999,968600,52.189999
2015-07-02,51.400002,52.02,51.389999,51.970001,1405200,51.970001
2015-07-01,50.59,51.200001,50.48,51.099998,1223600,51.099998
2015-06-30,50.639999,50.939999,50.470001,50.650002,1661400,50.650002
2015-06-29,50.759998,51.389999,50.369999,50.400002,753600,50.400002
2015-06-26,50.18,50.810001,50.009998,50.790001,656100,50.790001
2015-06-25,50.700001,50.759998,50.189999,50.220001,769400,50.220001
2015-06-24,50.75,50.939999,50.459999,50.639999,901900,50.639999
2015-06-23,51.18,51.439999,50.599998,50.77,740600,50.77
2015-06-22,51.41,51.509998,51.049999,51.25,711800,51.25
2015-06-19,51.59,51.950001,51.220001,51.25,1298300,51.25
2015-06-18,51.080002,51.939999,51.060001,51.720001,806500,51.720001
2015-06-17,50.459999,51.02,50.290001,50.970001,749200,50.970001
2015-06-16,50.200001,50.50,50.029999,50.41,881500,50.41
2015-06-15,50.349998,50.650002,50.18,50.259998,943400,50.259998
2015-06-12,50.549999,50.77,50.130001,50.32,973800,50.32
2015-06-11,50.700001,51.130001,50.509998,50.790001,925300,50.790001
2015-06-10,50.349998,50.66,50.209999,50.349998,890900,50.349998
2015-06-09,49.950001,50.400002,49.950001,50.060001,1044500,50.060001
2015-06-08,50.330002,50.330002,49.889999,50.00,768500,50.00
2015-06-05,50.939999,50.990002,50.470001,50.669998,930000,50.124997
2015-06-04,51.549999,51.93,51.389999,51.48,574600,50.926286
2015-06-03,52.540001,52.709999,51.419998,51.759998,730300,51.203273
2015-06-02,53.029999,53.060001,52.060001,52.650002,1153600,52.083704
2015-06-01,53.119999,53.73,53.02,53.290001,688700,52.716819
2015-05-29,53.189999,53.490002,52.810001,53.16,1300700,52.588216
2015-05-28,53.009998,53.41,52.689999,53.25,592600,52.677249
2015-05-27,53.09,53.369999,52.950001,53.080002,715600,52.509079
2015-05-26,53.080002,53.080002,52.580002,52.93,612000,52.360691
2015-05-22,53.240002,53.41,52.650002,53.220001,637100,52.647572
2015-05-21,53.509998,53.509998,52.970001,53.369999,497800,52.795957
2015-05-20,53.330002,53.869999,53.189999,53.450001,605600,52.875098
2015-05-19,53.349998,53.549999,53.02,53.360001,1187900,52.786066
2015-05-18,52.740002,53.57,52.740002,53.439999,815900,52.865204
2015-05-15,52.220001,53.18,52.220001,53.09,1984700,52.51897
2015-05-14,51.93,52.450001,51.880001,52.169998,1049400,51.608863
2015-05-13,51.939999,52.169998,51.48,51.610001,847100,51.054889
2015-05-12,51.810001,51.919998,51.259998,51.790001,1304100,51.232953
2015-05-11,52.119999,52.689999,51.849998,52.060001,1117700,51.500049
2015-05-08,53.049999,53.66,51.790001,52.25,1446600,51.688004
2015-05-07,52.490002,53.189999,52.459999,52.639999,833900,52.073809
2015-05-06,52.490002,52.740002,51.779999,52.330002,734100,51.767146
2015-05-05,53.57,53.57,52.349998,52.50,757300,51.935315
2015-05-04,53.459999,54.360001,53.400002,53.669998,934100,53.092729
2015-05-01,53.09,53.689999,52.419998,53.450001,1086800,52.875098
2015-04-30,54.099998,54.150002,52.560001,52.98,1491900,52.410152
2015-04-29,53.93,54.119999,53.299999,54.049999,1121000,53.468643
2015-04-28,53.709999,54.450001,53.610001,54.290001,610800,53.706063
2015-04-27,54.939999,55.290001,53.720001,53.91,890500,53.330149
2015-04-24,54.360001,55.349998,54.349998,54.720001,647800,54.131439
2015-04-23,54.259998,54.970001,54.220001,54.50,713700,53.913804
2015-04-22,54.630001,54.630001,53.919998,54.259998,702800,53.676383
2015-04-21,54.619999,55.040001,54.009998,54.360001,1111800,53.77531
2015-04-20,54.169998,55.189999,54.169998,54.580002,665800,53.992945
2015-04-17,54.049999,54.68,53.869999,54.049999,664900,53.468643
2015-04-16,54.490002,54.650002,53.669998,54.299999,987600,53.715954
2015-04-15,54.82,55.349998,54.549999,54.549999,515100,53.963265
2015-04-14,54.669998,54.990002,54.599998,54.700001,541300,54.111653
2015-04-13,55.220001,55.32,54.50,54.50,737800,53.913804
2015-04-10,54.860001,55.560001,54.700001,55.150002,1083000,54.556814
2015-04-09,54.799999,54.849998,54.240002,54.700001,789200,54.111653
2015-04-08,55.150002,55.25,54.650002,54.880001,842300,54.289717
2015-04-07,55.810001,55.84,55.049999,55.130001,582800,54.537028
2015-04-06,55.459999,56.259998,55.27,55.900002,507500,55.298747
2015-04-02,55.630001,55.68,55.07,55.209999,838600,54.616166
2015-04-01,54.900002,55.73,54.220001,55.669998,1193100,55.071217
2015-03-31,54.900002,55.709999,54.75,54.990002,1043000,54.398535
2015-03-30,54.84,55.240002,54.50,55.009998,639700,54.418316
2015-03-27,54.439999,55.16,54.220001,54.630001,757200,54.042406
2015-03-26,54.549999,54.950001,54.049999,54.310001,752700,53.725849
2015-03-25,55.439999,55.849998,54.75,54.75,1206700,54.161115
2015-03-24,55.830002,56.240002,55.27,55.389999,970800,54.79423
2015-03-23,55.799999,56.470001,55.77,55.959999,942400,55.358099
2015-03-20,55.48,56.09,55.27,55.970001,1744600,55.367994
2015-03-19,55.290001,56.049999,55.040001,55.209999,1040800,54.616166
2015-03-18,53.889999,56.049999,53.799999,55.490002,1714600,54.893157
2015-03-17,53.57,54.080002,53.419998,53.919998,1044200,53.34004
2015-03-16,52.889999,54.25,52.889999,53.66,1584200,53.082838
2015-03-13,53.130001,53.130001,52.029999,52.580002,818700,52.014457
2015-03-12,52.509998,53.720001,52.509998,53.34,1332800,52.766281
2015-03-11,53.290001,53.459999,52.209999,52.23,1694700,51.668219
2015-03-10,53.400002,54.029999,53.099998,53.279999,847100,52.706925
2015-03-09,53.310001,53.959999,53.279999,53.560001,918400,52.983916
2015-03-06,54.549999,54.549999,53.02,53.259998,1103800,52.687139
2015-03-05,55.34,55.900002,55.240002,55.610001,817800,54.47273
2015-03-04,55.540001,55.669998,54.810001,55.18,1295200,54.051523
2015-03-03,55.509998,55.84,55.00,55.75,1116100,54.609866
2015-03-02,56.810001,57.00,55.18,55.560001,1223500,54.423753
2015-02-27,57.130001,57.130001,56.509998,56.950001,938800,55.785326
2015-02-26,58.220001,58.25,56.900002,57.02,1185300,55.853894
2015-02-25,59.209999,59.700001,57.889999,58.049999,1217900,56.862829
2015-02-24,58.799999,59.400002,58.580002,59.290001,1100100,58.077471
2015-02-23,58.650002,59.080002,58.07,58.860001,1274200,57.656265
2015-02-20,58.549999,58.66,57.130001,58.299999,1320800,57.107716
2015-02-19,59.400002,59.400002,57.610001,58.27,1220300,57.078331
2015-02-18,57.880001,59.509998,57.77,59.419998,1332400,58.20481
2015-02-17,57.700001,58.580002,57.130001,57.799999,1392400,56.617941
2015-02-13,58.73,58.970001,57.23,57.799999,1166600,56.617941
2015-02-12,59.490002,59.759998,58.889999,59.029999,1026900,57.822786
2015-02-11,60.970001,61.080002,59.32,59.450001,1192600,58.234199
2015-02-10,60.09,61.389999,60.07,61.27,850800,60.016978
2015-02-09,60.450001,60.779999,59.810001,60.139999,1066900,58.910086
2015-02-06,63.490002,63.77,60.049999,60.470001,1480900,59.233339
2015-02-05,63.540001,63.950001,63.09,63.860001,614800,62.554011
2015-02-04,63.57,64.040001,63.189999,63.32,1206500,62.025053
2015-02-03,63.27,64.00,63.07,63.759998,954500,62.456053
2015-02-02,63.73,64.00,62.82,63.380001,1398200,62.083827
2015-01-30,65.00,65.370003,63.720001,63.77,1306000,62.465851
2015-01-29,64.290001,65.57,64.080002,65.360001,1014500,64.023334
2015-01-28,64.339996,65.50,64.00,64.209999,1051700,62.896851
2015-01-27,63.470001,64.50,63.470001,64.410004,978100,63.092766
2015-01-26,63.450001,63.650002,62.880001,63.619999,831600,62.318917
2015-01-23,63.619999,63.98,63.299999,63.740002,536300,62.436466
