Date,Open,High,Low,Close,Volume,Adj Close
2015-07-31,38.310001,38.450001,38.07,38.110001,1287200,38.110001
2015-07-30,38.240002,38.52,38.139999,38.310001,1546900,38.310001
2015-07-29,38.169998,38.630001,38.139999,38.299999,3492200,38.299999
2015-07-28,37.869999,38.330002,37.869999,38.150002,2350600,38.150002
2015-07-27,37.52,37.810001,37.380001,37.759998,2285800,37.759998
2015-07-24,37.73,37.880001,37.549999,37.82,2442400,37.82
2015-07-23,38.169998,38.34,37.75,37.790001,1056100,37.790001
2015-07-22,38.310001,38.900002,37.990002,38.110001,1263700,38.110001
2015-07-21,38.439999,38.77,38.290001,38.349998,1405500,38.349998
2015-07-20,38.580002,38.669998,38.240002,38.419998,1198700,38.419998
2015-07-17,38.82,38.880001,38.549999,38.57,979800,38.57
2015-07-16,39.119999,39.200001,38.790001,38.970001,856100,38.970001
2015-07-15,39.040001,39.130001,38.77,38.880001,1106800,38.880001
2015-07-14,39.09,39.150002,38.82,38.950001,1136000,38.950001
2015-07-13,39.049999,39.209999,38.91,39.169998,805100,39.169998
2015-07-10,39.029999,39.029999,38.52,38.830002,1009400,38.830002
2015-07-09,38.759998,38.790001,38.369999,38.400002,1336600,38.400002
2015-07-08,38.450001,38.630001,38.119999,38.209999,1022900,38.209999
2015-07-07,38.610001,38.98,38.23,38.860001,1340500,38.860001
2015-07-06,38.220001,38.77,38.169998,38.599998,1288300,38.599998
2015-07-02,38.860001,39.029999,38.610001,38.689999,880600,38.689999
2015-07-01,38.939999,39.169998,38.619999,38.849998,1355300,38.849998
2015-06-30,38.619999,38.66,38.27,38.509998,1896500,38.509998
2015-06-29,38.50,38.77,38.139999,38.18,1250600,38.18
2015-06-26,38.91,39.009998,38.610001,38.970001,1786500,38.970001
2015-06-25,39.549999,39.549999,38.73,38.759998,1107100,38.759998
2015-06-24,39.50,39.549999,39.130001,39.139999,1187900,39.139999
2015-06-23,39.700001,39.73,39.490002,39.57,1096100,39.57
2015-06-22,39.580002,39.75,39.419998,39.610001,1342000,39.610001
2015-06-19,39.369999,39.59,39.23,39.27,1579100,39.27
2015-06-18,39.700001,39.830002,39.48,39.650002,1648800,39.650002
2015-06-17,39.759998,39.810001,39.450001,39.470001,1317600,39.470001
2015-06-16,39.419998,39.68,39.360001,39.540001,1427800,39.540001
2015-06-15,39.639999,39.830002,39.310001,39.509998,1169200,39.509998
2015-06-12,40.330002,40.330002,39.869999,40.009998,887000,40.009998
2015-06-11,40.630001,40.709999,40.349998,40.470001,805400,40.470001
2015-06-10,39.900002,40.689999,39.790001,40.59,1317700,40.59
2015-06-09,39.700001,39.990002,39.59,39.66,913300,39.66
2015-06-08,40.07,40.240002,39.720001,39.720001,950700,39.720001
2015-06-05,40.290001,40.48,40.07,40.130001,1002200,40.130001
2015-06-04,40.549999,40.68,40.07,40.139999,1002300,40.139999
2015-06-03,40.439999,40.91,40.189999,40.73,1134900,40.73
2015-06-02,39.959999,40.639999,39.900002,40.43,1139800,40.43
2015-06-01,40.209999,40.349998,39.849998,40.009998,1017800,40.009998
2015-05-29,40.32,40.32,39.98,40.119999,2198200,40.119999
2015-05-28,40.060001,40.380001,39.830002,40.330002,906300,40.330002
2015-05-27,40.060001,40.299999,39.889999,40.23,855700,40.167
2015-05-26,40.529999,40.700001,40.009998,40.049999,1201600,39.987281
2015-05-22,40.91,41.029999,40.689999,40.700001,613800,40.636265
2015-05-21,41.119999,41.27,41.009998,41.049999,886500,40.985715
2015-05-20,41.279999,41.279999,40.919998,41.169998,1033100,41.105526
2015-05-19,41.080002,41.310001,40.900002,41.099998,951000,41.035636
2015-05-18,40.650002,41.139999,40.619999,41.049999,916300,40.985715
2015-05-15,40.869999,40.990002,40.630001,40.639999,1037700,40.576357
2015-05-14,40.779999,40.919998,40.529999,40.900002,1084300,40.835952
2015-05-13,40.939999,41.040001,40.52,40.57,1320600,40.506467
2015-05-12,40.990002,41.209999,40.82,40.950001,680100,40.885873
2015-05-11,41.369999,41.419998,41.02,41.150002,1334400,41.085561
2015-05-08,41.48,41.57,41.110001,41.419998,1043400,41.355135
2015-05-07,41.110001,41.459999,40.810001,41.220001,750400,41.155451
2015-05-06,41.400002,41.48,40.869999,41.09,643700,41.025654
2015-05-05,41.57,41.799999,41.169998,41.27,871800,41.205372
2015-05-04,41.599998,41.959999,41.330002,41.669998,802900,41.604743
2015-05-01,41.889999,41.990002,41.540001,41.73,666500,41.664651
2015-04-30,41.830002,41.98,41.470001,41.639999,725100,41.574791
2015-04-29,41.759998,42.139999,41.59,41.889999,573200,41.8244
2015-04-28,41.369999,41.970001,41.369999,41.959999,558700,41.89429
2015-04-27,41.669998,41.73,41.380001,41.43,773200,41.365121
2015-04-24,41.560001,41.790001,41.450001,41.619999,492100,41.554822
2015-04-23,41.290001,41.830002,41.259998,41.650002,595200,41.584778
2015-04-22,41.25,41.439999,40.830002,41.360001,816500,41.295231
2015-04-21,42.00,42.18,41.16,41.209999,775800,41.145465
2015-04-20,41.93,42.240002,41.849998,41.900002,862600,41.834386
2015-04-17,41.950001,42.09,41.639999,41.84,931500,41.774479
2015-04-16,42.279999,42.41,41.950001,42.240002,1039800,42.173854
2015-04-15,41.709999,42.59,41.669998,42.400002,1174700,42.333603
2015-04-14,41.439999,41.77,41.389999,41.650002,1134700,41.584778
2015-04-13,41.119999,41.57,41.119999,41.509998,635400,41.444994
2015-04-10,41.43,41.549999,41.049999,41.169998,556600,41.105526
2015-04-09,41.400002,41.490002,41.09,41.439999,791400,41.375104
2015-04-08,41.450001,41.830002,41.34,41.52,799100,41.45498
2015-04-07,41.509998,41.560001,41.310001,41.34,804700,41.275262
2015-04-06,40.860001,41.709999,40.799999,41.529999,998300,41.464963
2015-04-02,40.34,41.310001,40.34,41.150002,1088500,41.085561
2015-04-01,40.830002,40.830002,40.27,40.43,1337800,40.366687
2015-03-31,40.540001,40.959999,40.400002,40.830002,1116100,40.766062
2015-03-30,40.360001,40.889999,40.330002,40.759998,535900,40.696168
2015-03-27,40.290001,40.419998,40.00,40.189999,850500,40.127061
2015-03-26,40.200001,40.509998,40.119999,40.400002,1210700,40.336735
2015-03-25,40.630001,40.75,40.259998,40.259998,824400,40.196951
2015-03-24,40.93,41.049999,40.610001,40.610001,751800,40.546406
2015-03-23,41.07,41.50,40.98,41.00,702600,40.935794
2015-03-20,41.040001,41.27,40.950001,41.049999,1267100,40.985715
2015-03-19,40.98,41.07,40.599998,40.849998,1287900,40.786028
2015-03-18,40.50,41.279999,40.279999,41.029999,872900,40.965746
2015-03-17,40.200001,40.740002,40.18,40.549999,932200,40.486498
2015-03-16,40.080002,40.52,39.970001,40.43,1286500,40.366687
2015-03-13,40.349998,40.369999,39.650002,39.93,806600,39.86747
2015-03-12,39.950001,40.529999,39.919998,40.48,769800,40.416608
2015-03-11,39.470001,39.91,39.349998,39.689999,2174000,39.627844
2015-03-10,40.380001,40.380001,39.439999,39.450001,1137000,39.388222
2015-03-09,40.450001,40.709999,40.240002,40.619999,1201400,40.556388
2015-03-06,40.549999,41.139999,40.419998,40.48,978500,40.416608
2015-03-05,40.790001,40.860001,40.50,40.689999,565500,40.626278
2015-03-04,40.880001,40.900002,40.43,40.66,963100,40.596327
2015-03-03,40.50,41.060001,40.490002,41.00,1454400,40.935794
2015-03-02,40.970001,41.009998,40.509998,40.59,1540900,40.526437
2015-02-27,41.200001,41.279999,40.939999,41.009998,1031500,40.945777
2015-02-26,41.549999,41.669998,40.959999,41.209999,1297000,41.145465
2015-02-25,42.32,42.369999,41.650002,41.75,992100,41.621718
2015-02-24,42.049999,42.779999,42.049999,42.419998,686300,42.289658
2015-02-23,42.299999,42.330002,41.860001,42.09,734800,41.960674
2015-02-20,42.310001,42.43,41.689999,42.349998,1003000,42.219873
2015-02-19,41.919998,42.48,41.779999,42.380001,723100,42.249783
2015-02-18,42.50,42.57,42.099998,42.150002,663600,42.020491
2015-02-17,42.220001,42.549999,42.049999,42.529999,1119900,42.39932
2015-02-13,41.91,42.400002,41.599998,42.34,844200,42.209905
2015-02-12,41.57,41.970001,41.509998,41.919998,814400,41.791194
2015-02-11,41.419998,41.599998,41.279999,41.470001,964900,41.34258
2015-02-10,41.50,41.560001,41.119999,41.509998,890000,41.382454
2015-02-09,40.610001,41.419998,40.349998,41.23,1151600,41.103315
2015-02-06,40.869999,41.110001,40.630001,40.740002,936700,40.614823
2015-02-05,40.389999,40.84,40.380001,40.73,914000,40.604852
2015-02-04,40.189999,40.720001,40.099998,40.400002,1565500,40.275868
2015-02-03,39.470001,40.330002,39.43,40.310001,2234500,40.186144
2015-02-02,38.400002,39.27,38.220001,39.16,1667900,39.039676
2015-01-30,38.310001,38.82,38.150002,38.259998,1299700,38.14244
2015-01-29,38.470001,38.759998,38.009998,38.68,1211200,38.561151
2015-01-28,39.560001,39.66,38.439999,38.459999,1451800,38.341826
2015-01-27,39.25,39.66,39.200001,39.43,1130200,39.308847
2015-01-26,39.369999,39.650002,39.259998,39.540001,1239200,39.41851
2015-01-23,39.82,39.889999,39.369999,39.439999,954900,39.318815
2015-01-22,39.360001,39.849998,39.07,39.849998,2484400,39.727555
2015-01-21,39.23,39.439999,39.009998,39.220001,1427600,39.099493
2015-01-20,39.509998,39.540001,38.849998,39.349998,1484900,39.229091
2015-01-16,38.75,39.32,38.689999,39.310001,1059500,39.189217
2015-01-15,39.299999,39.509998,38.799999,38.810001,1526900,38.690753
2015-01-14,39.18,39.610001,38.630001,39.259998,1128700,39.139367
2015-01-13,40.040001,40.220001,39.220001,39.650002,1720900,39.528172
2015-01-12,40.060001,40.220001,39.459999,39.669998,680100,39.548107
2015-01-09,40.619999,40.619999,39.830002,40.049999,936300,39.926941
2015-01-08,40.299999,40.700001,40.209999,40.66,1011600,40.535067
2015-01-07,40.310001,40.400002,39.73,40.02,936200,39.897034
2015-01-06,40.669998,40.799999,39.799999,40.02,1064400,39.897034
2015-01-05,41.389999,41.50,40.610001,40.740002,820000,40.614823
2015-01-02,42.259998,42.299999,41.509998,41.740002,868000,41.611751
2014-12-31,42.689999,42.77,42.02,42.02,848400,41.890889
2014-12-30,42.360001,42.759998,42.25,42.549999,474400,42.419259
2014-12-29,42.32,42.889999,42.200001,42.48,662600,42.349475
2014-12-26,42.560001,42.650002,42.360001,42.389999,510800,42.259751
2014-12-24,42.599998,42.68,42.259998,42.369999,425200,42.239812
2014-12-23,42.25,42.860001,42.200001,42.57,922400,42.439198
2014-12-22,41.889999,42.220001,41.650002,42.169998,1533300,42.040426
2014-12-19,41.200001,41.880001,41.040001,41.810001,2764200,41.681535
