Date,Open,High,Low,Close,Volume,Adj Close
2015-07-31,81.800003,82.82,81.370003,81.989998,2893400,81.989998
2015-07-30,79.900002,81.800003,79.199997,81.290001,2063000,81.290001
2015-07-29,80.07,80.540001,79.559998,80.25,2130000,80.25
2015-07-28,80.07,80.650002,79.129997,80.589996,2673800,80.589996
2015-07-27,80.529999,80.699997,79.730003,79.93,2748800,79.93
2015-07-24,81.00,81.360001,80.540001,80.980003,3565600,80.980003
2015-07-23,80.800003,81.400002,80.480003,80.639999,2577400,80.639999
2015-07-22,81.379997,81.75,80.650002,80.730003,2582300,80.730003
2015-07-21,81.800003,82.099998,81.010002,81.190002,3902200,81.190002
2015-07-20,82.00,82.190002,81.449997,82.089996,1944200,82.089996
2015-07-17,82.169998,82.730003,81.480003,82.099998,2391200,82.099998
2015-07-16,82.650002,82.669998,82.199997,82.519997,1943800,82.519997
2015-07-15,82.199997,82.32,81.709999,82.120003,2922400,82.120003
2015-07-14,81.669998,82.349998,81.239998,81.889999,4346800,81.889999
2015-07-13,81.089996,81.660004,80.82,81.440002,4594500,81.440002
2015-07-10,81.50,81.50,80.470001,80.589996,3025100,80.589996
2015-07-09,80.739998,81.669998,80.410004,80.470001,3067900,80.470001
2015-07-08,79.949997,80.519997,79.400002,79.989998,4154200,79.989998
2015-07-07,80.769997,81.00,78.940002,80.589996,2781900,80.589996
2015-07-06,80.019997,81.190002,80.00,80.50,2587100,80.50
2015-07-02,81.190002,81.290001,80.379997,80.75,2199400,80.75
2015-07-01,81.57,81.919998,80.709999,80.940002,2944300,80.940002
2015-06-30,82.190002,82.339996,80.949997,81.010002,4061800,81.010002
2015-06-29,81.220001,82.059998,81.150002,81.279999,4039400,81.279999
2015-06-26,84.220001,84.220001,82.269997,82.739998,5412000,82.739998
2015-06-25,83.82,84.269997,83.489998,83.940002,3051500,83.940002
2015-06-24,83.220001,84.360001,82.970001,83.400002,4308000,83.400002
2015-06-23,82.169998,83.769997,82.099998,83.550003,4944400,83.550003
2015-06-22,80.00,82.660004,79.849998,82.279999,5827500,82.279999
2015-06-19,79.410004,79.940002,79.059998,79.699997,3146100,79.699997
2015-06-18,77.82,79.940002,77.82,79.389999,3850800,79.389999
2015-06-17,79.50,80.00,77.739998,77.910004,6463400,77.910004
2015-06-16,78.93,80.43,78.830002,79.940002,3452600,79.940002
2015-06-15,79.169998,79.25,78.349998,78.900002,2456500,78.900002
2015-06-12,79.330002,80.260002,79.059998,79.860001,1792200,79.860001
2015-06-11,79.809998,80.290001,79.419998,79.650002,1911900,79.650002
2015-06-10,78.18,79.699997,77.989998,79.559998,1772100,79.559998
2015-06-09,77.879997,78.050003,76.949997,77.900002,2084300,77.900002
2015-06-08,78.900002,79.18,77.900002,78.160004,1621300,78.160004
2015-06-05,78.639999,79.389999,78.379997,78.860001,1325500,78.860001
2015-06-04,79.860001,80.379997,78.639999,78.75,1654000,78.75
2015-06-03,79.93,80.339996,79.440002,80.129997,1965100,80.129997
2015-06-02,79.699997,80.220001,79.349998,79.82,1533100,79.82
2015-06-01,79.50,80.00,78.589996,79.870003,2288400,79.870003
2015-05-29,79.889999,79.989998,78.940002,79.089996,3281200,79.089996
2015-05-28,80.169998,80.419998,79.75,80.019997,1245200,80.019997
2015-05-27,79.550003,80.32,79.269997,80.160004,1667200,80.160004
2015-05-26,79.910004,80.120003,78.839996,79.360001,2077900,79.360001
2015-05-22,80.339996,80.699997,79.970001,80.040001,1824800,80.040001
2015-05-21,79.540001,80.739998,79.190002,80.559998,2761200,80.559998
2015-05-20,79.57,79.900002,78.910004,79.610001,2637100,79.610001
2015-05-19,79.75,79.93,79.370003,79.620003,2059400,79.620003
2015-05-18,78.690002,79.529999,78.400002,79.410004,1433200,79.410004
2015-05-15,80.00,80.00,78.629997,78.919998,2673500,78.919998
2015-05-14,77.639999,79.809998,77.099998,79.43,3065500,79.43
2015-05-13,76.599998,77.480003,76.529999,77.080002,1820400,77.080002
2015-05-12,76.260002,76.900002,75.300003,76.57,2069400,76.57
2015-05-11,76.32,77.339996,76.07,76.790001,2139400,76.790001
2015-05-08,75.279999,76.519997,75.050003,76.309998,1557600,76.309998
2015-05-07,74.400002,74.839996,74.169998,74.730003,2009500,74.730003
2015-05-06,75.080002,75.470001,73.959999,74.480003,1983600,74.480003
2015-05-05,75.349998,75.629997,74.75,75.00,2037400,75.00
2015-05-04,76.43,76.989998,75.82,75.849998,1652400,75.849998
2015-05-01,76.290001,76.669998,75.660004,76.43,1745400,76.43
